NIN ID,Facility Name,FACILITY_TYPE,State,District,Taluka,Block,Entry Month,Individuals empanelled,Community Based Assessment Checklist filled,HTN Individuals screened Male,HTN Individuals screened Female,HTN Individuals screened Other,HTN Newly diagnosed Male,HTN Newly diagnosed Female,HTN Newly diagnosed Other,HTN On treatment Male,HTN On treatment Female,HTN On treatment Other,DM Individuals screened Male,DM Individuals screened Female,DM Individuals screened Other,DM Newly diagnosed Male,DM Newly diagnosed Female,DM Newly diagnosed Other,DM On treatment Male,DM On treatment Female,DM On treatment Other,OC Individuals screened Male,OC Individuals screened Female,OC Individuals screened Other,OC Newly diagnosed Male,OC Newly diagnosed Female,OC Newly diagnosed Other,OC On treatment male,OC On treatment Female,OC On treatment Other,BC Individuals screened female,BC Newly diagnosed female,BC On treatment female,CC Individuals screened female,CC Newly diagnosed female,CC On treatment female,Individuals referred for screening male,Individuals referred for screening female,Individuals referred for screening other,Newly diagnosed Male,Newly diagnosed Female,Newly diagnosed Other,On treatment Male,On treatment Female,On treatment Other,Total Patients received antihypertensive medicines at this centre,Total Patients received ant-diabetic medicines at this centre,Medicines_TPR_AO_M,Total TB patients received DOTS from the centre,Medicines_CSOM_EOM,Availability of functional BP apparatus,Availability of functional glucometer,Closing stock of glucostrips,Performance/team based incentives for MO/SN/CHO,Team based incentives for ASHA/MPW,JAS monthly meeting conducted,Data Source,Entry Date,Entry Update Date,Facility Type
5143413119,HSC ASANTALIA,SHC,Jharkhand,Pashchimi Singhbhum,SONUA,SONUA,31-05-24,100,100,32,68,0,2,2,0,2,2,0,32,68,0,1,1,0,1,1,0,32,68,0,0,0,0,0,0,0,68,0,0,68,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,Yes,Yes,150,No,No,No,Android APP,02-06-24 18:20,N/A,N/A
1111667273,Telodih,SHC,Jharkhand,Giridih,GIRIDIH,GIRIDIH,31-05-24,150,120,123,42,0,39,20,0,50,0,0,123,42,0,20,5,0,20,5,0,121,42,0,0,0,0,0,0,0,42,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,200,No,No,No,Android APP,02-06-24 18:18,N/A,N/A
8172436837,HSC BANSTODA,SHC,Jharkhand,Bokaro,CHANDANKIYARI,CHANDANKIYARI,31-05-24,0,0,112,140,0,1,5,0,1,5,0,111,140,0,6,7,0,6,7,0,111,140,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,2,0,0,6,13,0,0,0,Yes,Yes,250,No,No,Yes,Android APP,02-06-24 18:16,N/A,N/A
5311185176,HSC RAIKERA,SHC,Jharkhand,Pashchimi Singhbhum,MANOHARPUR,MANOHARPUR,31-05-24,350,75,27,48,0,1,0,0,1,0,0,27,48,0,0,1,0,0,1,0,12,14,0,0,0,0,0,0,0,14,0,0,14,0,0,2,4,0,1,0,0,1,0,0,1,1,0,0,0,Yes,Yes,150,No,No,No,Android APP,02-06-24 18:02,02-06-24 18:04,N/A
8415454779,HSC BARABAGI,SHC,Jharkhand,Chatra,CHATRA,CHATRA,31-05-24,0,184,63,121,0,2,1,0,11,9,0,63,121,0,1,2,0,8,6,0,63,121,0,0,0,0,0,0,0,121,0,0,121,0,0,6,8,14,0,0,0,0,1,0,20,14,0,1,0,Yes,Yes,550,No,No,No,Android APP,02-06-24 17:58,N/A,N/A
1111676720,Naglo,SHC,Jharkhand,Giridih,DUMRI,DUMRI,31-05-24,2,2,90,115,0,3,4,0,2,3,0,90,115,0,6,1,0,1,5,0,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,0,0,Yes,Yes,100,Yes,Yes,No,Android APP,02-06-24 17:58,N/A,N/A
6325775887,HSC SIKATIA,SHC,Jharkhand,Dumka,JAMA,JAMA,31-05-24,286,155,83,72,0,0,0,0,14,4,0,83,72,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,2,4,0,18,17,0,0,0,Yes,Yes,200,No,No,No,Android APP,02-06-24 17:51,10-06-24 13:48,N/A
1744236488,HSC NAWAGAON,SHC,Jharkhand,Pashchimi Singhbhum,JHINKPANI,JHINKPANI,31-05-24,80,0,25,55,0,0,0,0,0,0,0,25,55,0,0,0,0,0,0,0,25,55,0,0,0,0,0,0,0,55,0,0,55,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,20,No,No,No,Android APP,02-06-24 17:46,N/A,N/A
7434354754,HSC JAGDISHPUR,SHC,Jharkhand,Deogarh,MADHUPUR,MADHUPUR,31-05-24,120,120,56,64,0,2,2,0,2,2,0,56,64,0,2,2,0,2,2,0,56,64,0,0,0,0,0,0,0,60,0,0,40,0,0,1,2,0,0,1,0,0,1,0,4,4,0,1,0,Yes,Yes,280,No,No,No,Android APP,02-06-24 17:46,N/A,N/A
1115823237,UPHC Chandmari,UPHC,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,31-05-24,100,50,10,10,0,5,5,0,7,7,0,5,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,Yes,Yes,50,No,No,No,Android APP,02-06-24 17:44,N/A,N/A
3346148855,HSC ANJAN,SHC,Jharkhand,Gumla,GUMLA,GUMLA,31-05-24,0,0,65,91,0,0,0,0,0,0,0,65,91,0,0,1,0,0,1,0,65,91,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,N/A,0,N/A,Yes,Yes,344,No,No,No,WEB Portal,02-06-24 17:43,N/A,N/A
2475748238,HSC NONIHATHWARI PARIWARKLYAN,SHC,Jharkhand,Dumka,JAMA,JAMA,31-05-24,259,98,33,65,0,1,2,0,4,5,0,33,65,0,1,3,0,5,6,0,2,12,0,0,0,0,0,0,0,12,0,0,0,0,0,3,5,0,0,0,0,3,2,0,9,11,0,0,0,Yes,Yes,120,No,No,No,Android APP,02-06-24 17:43,N/A,N/A
8653676463,HSC DHANBASA,SHC,Jharkhand,Dumka,RANISHWAR,RANISHWAR,31-05-24,386,160,83,77,0,0,0,0,10,0,0,83,77,0,1,0,0,15,5,0,83,77,0,0,0,0,0,0,0,77,0,0,0,0,0,6,7,0,1,0,0,7,1,0,5,7,0,0,0,Yes,Yes,380,No,No,Yes,Android APP,02-06-24 17:40,N/A,N/A
1436121568,HSC NAGDAH,SHC,Jharkhand,Deogarh,MOHANPUR,MOHANPUR,31-05-24,100,126,140,99,0,4,0,0,11,7,0,140,99,0,0,2,0,6,10,0,140,99,0,0,0,0,0,0,0,99,0,0,99,0,0,9,7,0,1,0,0,3,2,0,0,4,0,0,0,Yes,Yes,47,No,No,Yes,Android APP,02-06-24 17:28,N/A,N/A
8753364457,HSC BASARIYA,SHC,Jharkhand,Palamu,CHAINPUR,CHAINPUR,31-05-24,147,30,54,93,0,0,7,0,0,5,0,54,93,0,0,2,0,0,2,0,54,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,2,0,5,2,0,0,0,Yes,Yes,"1,010",No,No,No,Android APP,02-06-24 17:26,02-06-24 17:30,N/A
2434248429,HSC CHANDIJHOPRIYA,SHC,Jharkhand,Sahibganj,BARHARWA,BARHARWA,31-05-24,117,0,23,93,0,4,6,0,8,10,0,24,93,0,0,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,Yes,Yes,80,No,No,No,Android APP,02-06-24 17:04,N/A,N/A
2517325615,HSC LARVA,SHC,Jharkhand,Simdega,KOLEBIRA,KOLEBIRA,31-05-24,"1,957","1,531",66,77,0,1,2,0,2,3,0,66,77,0,0,0,0,2,2,0,19,15,0,0,0,0,0,0,0,15,0,0,0,0,0,7,4,0,1,0,0,2,1,0,5,4,0,3,0,Yes,Yes,57,No,No,No,Android APP,02-06-24 16:54,02-06-24 16:57,N/A
6481757430,HSC MATIHANI,SHC,Jharkhand,Godda,PATHARGAMA,PATHARGAMA,31-05-24,428,0,69,60,0,3,4,0,3,4,0,69,60,0,2,3,0,2,3,0,69,60,0,0,0,0,0,0,0,60,0,0,0,0,0,1,0,0,1,1,0,2,1,0,2,0,0,0,0,Yes,Yes,400,No,No,No,Android APP,02-06-24 16:52,N/A,N/A
8528823811,HSC MALIN,SHC,Jharkhand,Sahibganj,BARHARWA,BARHARWA,31-05-24,82,0,28,54,0,0,1,0,0,1,0,28,54,0,0,1,0,0,3,0,28,54,0,0,0,0,0,0,0,54,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,Yes,Yes,25,No,No,No,Android APP,02-06-24 16:51,N/A,N/A
3533177881,HSC ALUBERA,SHC,Jharkhand,Pakaur,AMRAPARA,AMRAPARA,31-05-24,112,0,80,32,0,0,0,0,1,1,0,80,32,0,0,0,0,0,2,0,80,32,0,0,0,0,0,0,0,10,0,0,8,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,Yes,Yes,28,No,No,No,Android APP,02-06-24 16:45,03-06-24 12:20,N/A
3644823423,HSC GARHGRAM,SHC,Jharkhand,Sahibganj,BARHARWA,BARHARWA,31-05-24,33,0,11,22,0,0,0,0,9,1,0,11,22,0,0,0,0,6,5,0,11,22,0,0,0,0,0,0,0,22,0,0,2,0,0,0,11,0,0,0,0,1,0,0,10,11,0,1,0,Yes,Yes,0,No,No,Yes,Android APP,02-06-24 16:42,N/A,N/A
8833232583,HSC BAGDEHRI,SHC,Jharkhand,Jamtara,KUNDHIT,KUNDHIT,31-05-24,220,0,128,72,0,21,12,0,21,12,0,128,72,0,19,9,0,19,9,0,59,33,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,1,1,2,1,1,0,33,28,0,2,0,Yes,Yes,494,No,No,No,Android APP,02-06-24 16:35,07-06-24 19:14,N/A
8843563654,HSC BEDIA,SHC,Jharkhand,Dumka,JAMA,JAMA,31-05-24,299,165,72,93,0,0,0,0,3,5,0,72,93,0,1,0,0,2,4,0,72,93,0,0,0,0,0,0,0,93,0,0,0,0,0,4,5,0,1,0,0,3,4,0,8,6,0,0,0,Yes,Yes,200,No,No,No,Android APP,02-06-24 16:35,N/A,N/A
8517418441,HSC KOIRA,SHC,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,31-05-24,122,122,53,69,0,2,6,0,2,6,0,53,69,0,1,2,0,1,2,0,53,69,0,0,0,0,0,0,0,69,0,0,69,0,0,4,8,0,1,1,0,4,2,0,8,3,0,6,0,Yes,Yes,50,No,No,Yes,Android APP,02-06-24 16:28,N/A,N/A
3717238863,HSC CHAINGADA,SHC,Jharkhand,Ranchi,BURMU,BURMU,31-05-24,70,50,56,64,0,2,3,0,15,24,0,56,65,0,3,4,0,17,13,0,56,64,0,0,0,0,0,0,0,64,0,0,64,0,0,2,1,0,0,0,0,5,3,0,30,15,0,0,0,Yes,Yes,15,Yes,Yes,No,Android APP,02-06-24 16:03,N/A,N/A
6257377447,HSC KAMGARPUR,SHC,Jharkhand,Palamu,HUSSAINABAD,HUSSAINABAD,31-05-24,225,225,79,146,0,17,23,0,10,10,0,79,146,0,3,5,0,2,4,0,79,146,0,0,0,0,0,0,0,146,0,0,0,0,0,12,12,0,0,0,0,5,0,0,8,3,0,0,0,Yes,Yes,"1,250",Yes,Yes,Yes,Android APP,02-06-24 16:00,N/A,N/A
7761485585,HSC JAMDIH,SHC,Jharkhand,Pashchimi Singhbhum,TONTO,TONTO,31-05-24,136,136,62,74,0,4,2,0,4,7,0,62,74,0,3,3,0,1,1,0,62,74,0,0,0,0,0,0,0,49,0,0,49,0,0,1,0,0,0,0,0,2,2,0,5,0,N/A,0,N/A,Yes,Yes,100,No,No,No,WEB Portal,02-06-24 15:53,N/A,N/A
6461283845,HSC PURANA DUMKA,SHC,Jharkhand,Dumka,DUMKA,DUMKA,31-05-24,646,267,113,154,0,2,4,0,14,10,0,113,154,0,4,3,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,1,0,2,4,0,0,0,0,0,0,Yes,Yes,150,No,No,No,Android APP,02-06-24 15:43,N/A,N/A
4785635642,HSC TUMDEGI,SHC,Jharkhand,Simdega,SIMDEGA,SIMDEGA,31-05-24,5,5,58,33,0,0,0,0,0,0,0,58,33,0,0,0,0,0,0,0,27,19,0,0,0,0,0,0,0,19,0,0,19,0,0,7,4,0,1,0,0,1,0,0,0,0,0,1,0,Yes,Yes,244,Yes,Yes,Yes,Android APP,02-06-24 15:03,N/A,N/A
1642171522,HSC DUDHANI,SHC,Jharkhand,Dumka,JARMUNDI,JARMUNDI,31-05-24,494,0,104,94,0,1,1,0,7,6,0,104,94,0,1,0,0,8,7,0,104,94,0,0,0,0,0,0,0,94,0,0,0,0,0,7,9,0,0,0,0,2,1,0,2,1,0,0,0,Yes,Yes,20,No,No,No,Android APP,02-06-24 15:03,06-06-24 17:38,N/A
5635355125,HSC ARJUNDIH,SHC,Jharkhand,Jamtara,NARAYANPUR,NARAYANPUR,31-05-24,106,0,39,68,0,12,6,0,11,6,0,39,68,0,2,3,0,2,2,0,18,14,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,475,No,No,No,Android APP,02-06-24 14:58,N/A,N/A
1684654682,HSC BANWARIYA,SHC,Jharkhand,Deogarh,SARWAN,SARWAN,31-05-24,136,115,105,140,0,3,2,0,3,2,0,105,140,0,16,6,0,16,6,0,105,140,0,0,0,0,0,0,0,140,0,0,140,0,0,10,20,0,3,4,0,3,4,0,0,0,0,0,0,Yes,Yes,35,No,No,No,Android APP,02-06-24 14:56,N/A,N/A
5317848421,HSC BARAJURI,SHC,Jharkhand,Purbi Singhbhum,GHATSHILA,GHATSHILA,31-05-24,410,337,56,64,0,7,3,0,7,3,0,56,64,0,7,2,0,7,2,0,56,64,0,0,0,0,0,0,0,64,0,0,0,0,0,10,10,0,1,1,0,1,1,0,10,9,0,2,0,Yes,Yes,200,No,No,Yes,Android APP,02-06-24 14:52,N/A,N/A
1362162230,HSC BUDHUDIH,SHC,Jharkhand,Sahibganj,BARHAIT,BARHAIT,31-05-24,120,120,50,70,0,2,1,0,2,1,0,50,70,0,1,2,0,1,2,0,50,70,0,0,0,0,0,0,0,70,0,0,70,0,0,4,3,0,0,0,0,0,0,0,3,3,0,0,0,Yes,Yes,20,No,No,No,Android APP,02-06-24 14:52,02-06-24 14:53,N/A
6178523889,HSC BHUTOKORIA,SHC,Jharkhand,Dumka,JAMA,JAMA,31-05-24,462,182,62,120,0,2,0,0,8,5,0,62,120,0,0,0,0,5,9,0,62,120,0,0,0,0,0,0,0,120,0,0,80,0,0,6,8,0,1,0,1,6,9,0,13,14,0,0,0,Yes,Yes,200,Yes,No,No,Android APP,02-06-24 14:47,02-06-24 14:55,N/A
1365751559,HSC TARAJORA,SHC,Jharkhand,Dumka,JAMA,JAMA,31-05-24,339,139,59,80,0,1,1,0,3,0,0,59,80,0,1,1,0,2,2,0,59,80,0,0,0,0,0,0,0,80,0,0,0,0,0,5,6,0,0,0,0,2,0,0,3,4,0,0,0,Yes,Yes,260,No,No,No,Android APP,02-06-24 14:43,22-06-24 14:24,N/A
2547165114,HSC PRANPUR,SHC,Jharkhand,Sahibganj,RAJMAHAL,RAJMAHAL,31-05-24,142,142,43,99,0,8,5,0,4,3,0,43,99,0,8,5,0,2,3,0,43,99,0,0,0,0,0,0,0,99,0,0,99,0,0,5,11,0,0,0,0,0,0,0,7,5,0,0,0,Yes,Yes,18,No,No,No,Android APP,02-06-24 14:39,N/A,N/A
2347814341,HSC BASERIA,SHC,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,31-05-24,0,0,159,163,0,3,1,0,3,1,0,142,133,0,2,1,0,2,1,0,59,48,0,0,0,0,0,0,0,63,0,0,0,0,0,2,3,0,0,1,0,0,1,0,4,3,0,0,0,Yes,Yes,250,Yes,Yes,No,Android APP,02-06-24 14:27,N/A,N/A
8732726768,HSC GANSADIH,SHC,Jharkhand,Dhanbad,DHANBAD-CUM-KENDUADIH-CUM-JAGATA,DHANBAD,31-05-24,0,0,146,182,0,3,2,0,3,2,0,136,173,0,2,1,0,2,1,0,83,93,0,0,0,0,0,0,0,57,0,0,0,0,0,4,3,0,3,1,0,2,2,0,4,3,0,0,0,Yes,Yes,200,Yes,Yes,No,Android APP,02-06-24 14:08,03-06-24 8:03,N/A
1111666762,Sathibad,SHC,Jharkhand,Giridih,GIRIDIH,GIRIDIH,31-05-24,412,412,82,55,0,0,0,0,0,0,0,82,55,0,0,0,0,0,0,0,82,55,0,0,0,0,0,0,0,55,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,20,No,No,No,Android APP,02-06-24 14:05,N/A,N/A
6537664473,HSC NAITAND,SHC,Jharkhand,Koderma,JAINAGAR,JAINAGAR,31-05-24,42,42,100,99,0,5,2,0,5,2,0,100,99,0,2,3,0,2,3,0,10,5,0,0,0,0,0,0,0,2,0,0,2,0,0,40,15,0,0,0,0,0,0,0,7,5,0,0,0,Yes,Yes,0,Yes,Yes,Yes,Android APP,02-06-24 14:03,N/A,N/A
4557347855,HSC TARATAND,SHC,Jharkhand,Giridih,GANDE,GANDEY,31-05-24,429,429,85,45,0,0,0,0,0,0,0,85,45,0,0,0,0,0,0,0,85,45,0,0,0,0,0,0,0,45,0,0,45,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,100,No,No,Yes,Android APP,02-06-24 13:59,N/A,N/A
2885734711,HSC Chitt Bishram,SHC,Jharkhand,Garhwa,NAGARUNTARI,NAGARUNTARI,31-05-24,385,0,140,110,0,17,5,0,8,6,0,10,15,0,7,8,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,80,No,No,Yes,Android APP,02-06-24 13:56,N/A,N/A
7544375434,HSC AMBAJHARIA,SHC,Jharkhand,Ranchi,ANGARA,ANGARA,31-05-24,140,0,41,99,0,17,25,0,31,30,0,41,99,0,5,15,0,9,31,0,41,99,0,0,0,0,0,0,0,88,0,0,0,0,0,5,15,0,0,0,0,2,1,0,34,25,0,0,0,Yes,Yes,150,Yes,Yes,Yes,Android APP,02-06-24 13:46,N/A,N/A
8461674338,HSC SINGHANI,SHC,Jharkhand,Dumka,JARMUNDI,JARMUNDI,31-05-24,542,155,61,94,0,0,0,0,4,0,0,61,94,0,0,0,0,3,3,0,61,94,0,0,0,0,0,0,0,94,0,0,0,0,0,9,7,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Yes,58,Yes,Yes,Yes,Android APP,02-06-24 13:44,05-06-24 6:02,N/A
3672887613,HSC BOKANA,SHC,Jharkhand,Pashchimi Singhbhum,NOAMUNDI,N/A,31-05-24,101,101,68,33,0,1,0,0,3,6,0,68,33,0,0,8,0,1,6,0,68,33,0,0,0,0,0,0,0,33,0,0,33,0,0,6,7,0,1,0,0,3,1,0,9,7,0,0,0,Yes,Yes,100,Yes,Yes,Yes,Android APP,02-06-24 13:39,02-06-24 13:45,N/A
8814831817,HSC RUPAN,SHC,Jharkhand,Dhanbad,TUNDI,TUNDI,31-05-24,140,310,63,51,0,2,1,0,2,3,0,50,65,0,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,Yes,Yes,60,No,No,No,Android APP,02-06-24 13:37,N/A,N/A
8546338560,HSC BASUKINATH,SHC,Jharkhand,Dumka,JARMUNDI,JARMUNDI,31-05-24,420,130,70,60,0,0,0,0,13,9,0,70,60,0,0,0,0,13,9,0,70,60,0,0,0,0,0,0,0,60,0,0,60,0,0,10,6,0,0,0,0,6,0,0,22,22,0,0,0,Yes,Yes,150,No,No,No,Android APP,02-06-24 13:25,24-06-24 9:47,N/A
3424248338,HSC LASIA,SHC,Jharkhand,Simdega,KOLEBIRA,KOLEBIRA,31-05-24,"1,546",898,30,32,0,0,1,0,1,1,0,30,32,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,9,0,0,10,0,0,2,3,0,0,0,0,0,0,0,2,0,N/A,0,N/A,Yes,Yes,200,No,No,Yes,WEB Portal,02-06-24 13:25,N/A,N/A
5774441850,HSC THOLKO,SHC,Jharkhand,Pashchimi Singhbhum,KHUNTPANI,KHUNTPANI,31-05-24,150,150,57,93,0,8,4,0,8,10,0,57,93,0,3,2,0,6,7,0,57,93,0,0,0,0,0,0,0,93,0,0,93,0,0,8,6,0,0,1,0,1,1,0,18,13,0,0,0,Yes,Yes,326,No,No,Yes,Android APP,02-06-24 13:13,N/A,N/A
8661612112,HSC MANJHANE,SHC,Jharkhand,Giridih,GAWAN,GAWAN,31-05-24,0,0,57,50,0,0,0,0,0,0,0,57,50,0,0,0,0,0,0,0,57,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,0,No,No,No,Android APP,02-06-24 13:07,N/A,N/A
5525236526,HSC CHAMRABAHIARA,SHC,Jharkhand,Dumka,JARMUNDI,JARMUNDI,31-05-24,162,0,28,44,0,0,0,0,4,2,0,28,44,0,0,0,0,2,2,0,28,44,0,0,0,0,0,0,0,44,0,0,0,0,0,4,4,0,0,0,0,1,0,0,2,1,0,1,0,Yes,Yes,50,No,No,No,Android APP,02-06-24 13:06,N/A,N/A
8114688248,HSC HARKHA,SHC,Jharkhand,Dumka,JAMA,JAMA,31-05-24,407,170,72,98,0,1,1,0,4,4,0,72,98,0,1,0,0,3,3,0,72,98,0,0,0,0,0,0,0,98,0,0,6,0,0,8,5,0,0,0,0,9,2,0,8,6,0,0,0,Yes,Yes,120,No,No,Yes,Android APP,02-06-24 13:01,22-06-24 14:36,N/A
7337852649,HSC KUMARHLALO,SHC,Jharkhand,Giridih,PIRTANR,PIRTAND,31-05-24,0,0,56,95,0,2,1,0,61,26,0,56,95,0,1,0,0,35,27,0,4,4,0,0,0,0,0,0,0,4,0,0,4,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,235,No,No,Yes,Android APP,02-06-24 12:58,N/A,N/A
3882717543,HSC CHATRA,SHC,Jharkhand,Dumka,JAMA,JAMA,31-05-24,196,96,38,58,0,1,2,0,10,9,0,38,58,0,2,0,0,9,2,0,38,58,0,0,0,0,0,0,0,58,0,0,0,0,0,2,6,0,0,0,0,5,0,0,1,0,0,0,0,Yes,Yes,50,No,No,No,Android APP,02-06-24 12:56,02-06-24 13:00,N/A
1115243428,HSC DHANADIH,SHC,Jharkhand,Dumka,JAMA,JAMA,31-05-24,196,76,30,46,0,3,2,0,8,6,0,30,46,0,3,3,0,10,6,0,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,4,4,0,14,16,0,0,0,Yes,Yes,120,No,No,Yes,Android APP,02-06-24 12:49,N/A,N/A
2411613710,HSC KARUDIH,SHC,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,31-05-24,252,100,57,43,0,0,0,0,22,23,0,57,43,0,0,0,0,18,21,0,57,43,0,0,0,0,0,0,0,43,0,0,0,0,0,5,4,0,0,0,0,7,5,0,0,0,0,0,0,Yes,Yes,40,No,No,No,Android APP,02-06-24 12:47,N/A,N/A
3476886514,HSC DUDHIA POKHAR,SHC,Jharkhand,Sahibganj,BARHAIT,BARHAIT,31-05-24,75,75,44,31,0,4,1,0,4,1,0,44,31,0,0,0,0,0,0,0,44,31,0,0,0,0,0,0,0,31,0,0,31,0,0,0,2,0,1,0,0,1,0,0,5,0,0,0,0,Yes,Yes,200,Yes,Yes,No,Android APP,02-06-24 12:42,N/A,N/A
8638671548,HSC RAJAN AMARKUNDA,SHC,Jharkhand,Dumka,JARMUNDI,JARMUNDI,31-05-24,494,202,103,99,0,3,4,0,4,3,0,103,99,0,2,2,0,2,4,0,103,99,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,3,0,0,3,0,0,7,6,0,3,0,Yes,Yes,40,Yes,Yes,No,Android APP,02-06-24 12:42,24-06-24 8:56,N/A
2438782142,HSC GATIYARI,SHC,Jharkhand,Godda,SUNDARPAHARI,SUNDARPAHARI,31-05-24,120,0,55,65,0,2,3,0,2,3,0,55,65,0,1,1,0,1,1,0,55,65,0,0,0,0,0,0,0,65,0,0,65,0,0,4,7,0,0,0,0,3,1,0,5,2,N/A,0,N/A,Yes,Yes,740,No,No,No,WEB Portal,02-06-24 12:40,N/A,N/A
2427777632,HSC KANDER,SHC,Jharkhand,Bokaro,GUMIA,GUMIA,31-05-24,255,252,120,135,0,2,2,0,10,7,0,120,135,0,2,1,0,5,3,0,120,135,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,0,15,7,0,0,0,Yes,Yes,118,No,No,Yes,Android APP,02-06-24 12:35,02-06-24 12:38,N/A
3722437682,HSC JILINGSERENG,SHC,Jharkhand,Ranchi,TAMAR I,TAMAR,31-05-24,90,3,45,50,0,0,1,0,0,3,0,45,50,0,0,0,0,0,0,0,45,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,Yes,Yes,40,No,No,No,Android APP,02-06-24 12:35,N/A,N/A
1133162279,UHWC Carriage Colony,UHWCs,Jharkhand,Purbi Singhbhum,GOLMURI-CUM-JUGSALAI,GOLMURI,31-05-24,0,0,20,69,0,3,3,0,3,26,0,2,8,0,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,N/A,0,N/A,Yes,Yes,26,No,No,No,Android APP,02-06-24 12:28,03-06-24 10:38,N/A
6532655153,HSC PARULIA,SHC,Jharkhand,Purbi Singhbhum,MUSABANI,MUSABANI,31-05-24,100,100,42,59,0,1,5,0,9,10,0,42,59,0,8,5,0,12,10,0,42,59,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,19,22,0,0,0,Yes,Yes,600,No,No,Yes,Android APP,02-06-24 12:27,15-06-24 8:18,N/A
3477775567,HSC DALDALI,SHC,Jharkhand,Dumka,SHIKARIPARA,SHIKARIPARA,31-05-24,321,130,68,62,0,10,8,0,10,8,0,68,62,0,9,8,0,9,8,0,68,62,0,0,0,0,0,0,0,45,0,0,2,0,0,5,5,0,4,0,0,4,0,0,18,17,0,4,0,Yes,Yes,40,No,No,No,Android APP,02-06-24 12:13,N/A,N/A
7843527180,HSC KATIMBA,SHC,Jharkhand,Gumla,DUMRI,DUMRI,31-05-24,80,80,36,44,0,3,1,0,1,3,0,36,44,0,1,0,0,1,1,0,36,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,Yes,Yes,60,No,No,No,Android APP,02-06-24 12:08,N/A,N/A
7532112625,HSC JHABRA,SHC,Jharkhand,Bokaro,CHANDANKIYARI,CHANDANKIYARI,31-05-24,0,0,35,45,0,1,1,0,32,25,0,35,45,0,2,0,0,36,20,0,35,45,0,0,0,0,0,0,0,45,0,0,0,0,0,8,4,0,0,0,0,1,0,0,2,2,0,0,0,Yes,Yes,283,Yes,Yes,No,Android APP,02-06-24 12:03,N/A,N/A
